operator,rarity,class,promotion_level,level,hp,attack,defense,resistance,redeployment_time,dp_cost,block_count,attack_interval,cn_release_date,global_release_date,is_limited
Hellagur,6.0,Guard,2,70,3610,733,323,0,70,26,1,1.2,9/10/2019,4/15/2020,0.0
Hellagur,6.0,Guard,2,71,3621,734,323,0,70,26,1,1.2,9/10/2019,4/15/2020,0.0
Hellagur,6.0,Guard,2,72,3631,736,324,0,70,26,1,1.2,9/10/2019,4/15/2020,0.0
Hellagur,6.0,Guard,2,73,3642,737,324,0,70,26,1,1.2,9/10/2019,4/15/2020,0.0
Hellagur,6.0,Guard,2,74,3653,739,325,0,70,26,1,1.2,9/10/2019,4/15/2020,0.0
Hellagur,6.0,Guard,2,75,3664,740,325,0,70,26,1,1.2,9/10/2019,4/15/2020,0.0
Hellagur,6.0,Guard,2,76,3674,742,326,0,70,26,1,1.2,9/10/2019,4/15/2020,0.0
Hellagur,6.0,Guard,2,77,3685,743,327,0,70,26,1,1.2,9/10/2019,4/15/2020,0.0
Hellagur,6.0,Guard,2,78,3696,744,327,0,70,26,1,1.2,9/10/2019,4/15/2020,0.0
Hellagur,6.0,Guard,2,79,3707,746,328,0,70,26,1,1.2,9/10/2019,4/15/2020,0.0
Hellagur,6.0,Guard,2,80,3717,747,328,0,70,26,1,1.2,9/10/2019,4/15/2020,0.0
Hellagur,6.0,Guard,2,81,3728,749,329,0,70,26,1,1.2,9/10/2019,4/15/2020,0.0
Hellagur,6.0,Guard,2,82,3739,750,329,0,70,26,1,1.2,9/10/2019,4/15/2020,0.0
Hellagur,6.0,Guard,2,83,3750,752,330,0,70,26,1,1.2,9/10/2019,4/15/2020,0.0
Hellagur,6.0,Guard,2,84,3760,753,331,0,70,26,1,1.2,9/10/2019,4/15/2020,0.0
Hellagur,6.0,Guard,2,85,3771,755,331,0,70,26,1,1.2,9/10/2019,4/15/2020,0.0
Hellagur,6.0,Guard,2,86,3782,756,332,0,70,26,1,1.2,9/10/2019,4/15/2020,0.0
Hellagur,6.0,Guard,2,87,3793,758,332,0,70,26,1,1.2,9/10/2019,4/15/2020,0.0
Hellagur,6.0,Guard,2,88,3803,759,333,0,70,26,1,1.2,9/10/2019,4/15/2020,0.0
Hellagur,6.0,Guard,2,89,3814,761,333,0,70,26,1,1.2,9/10/2019,4/15/2020,0.0
Hellagur,6.0,Guard,2,90,3825,762,334,0,70,26,1,1.2,9/10/2019,4/15/2020,0.0
Schwarz,6.0,Sniper,0,1,781,357,86,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,2,787,360,87,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,3,793,362,88,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,4,800,365,88,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,5,806,368,89,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,6,812,371,90,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,7,818,373,91,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,8,825,376,91,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,9,831,379,92,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,10,837,381,93,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,11,843,384,94,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,12,849,387,94,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,13,856,390,95,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,14,862,392,96,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,15,868,395,97,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,16,874,398,97,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,17,881,400,98,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,18,887,403,99,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,19,893,406,100,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,20,899,409,100,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,21,905,411,101,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,22,912,414,102,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,23,918,417,103,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,24,924,419,103,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,25,930,422,104,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,26,937,425,105,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,27,943,428,106,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,28,949,430,106,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,29,955,433,107,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,30,962,436,108,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,31,968,438,109,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,32,974,441,109,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,33,980,444,110,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,34,986,447,111,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,35,993,449,112,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,36,999,452,112,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,37,1005,455,113,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,38,1011,457,114,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,39,1018,460,115,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,40,1024,463,115,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,41,1030,466,116,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,42,1036,468,117,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,43,1042,471,118,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,44,1049,474,118,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,45,1055,476,119,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,46,1061,479,120,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,47,1067,482,121,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,48,1074,485,121,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,49,1080,487,122,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,0,50,1086,490,123,0,70,16,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,1,1086,490,123,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,2,1090,492,124,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,3,1094,494,124,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,4,1098,496,125,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,5,1102,498,125,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,6,1105,500,126,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,7,1109,502,126,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,8,1113,504,127,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,9,1117,506,127,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,10,1121,508,128,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,11,1125,510,128,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,12,1129,512,129,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,13,1133,514,129,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,14,1137,516,130,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,15,1140,518,130,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,16,1144,520,131,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,17,1148,522,131,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,18,1152,524,132,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,19,1156,526,132,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,20,1160,528,133,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,21,1164,529,133,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,22,1168,531,134,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,23,1171,533,134,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,24,1175,535,135,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,25,1179,537,135,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,26,1183,539,136,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,27,1187,541,136,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,28,1191,543,137,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,29,1195,545,138,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,30,1199,547,138,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,31,1203,549,139,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,32,1206,551,139,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,33,1210,553,140,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,34,1214,555,140,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,35,1218,557,141,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,36,1222,559,141,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,37,1226,561,142,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,38,1230,563,142,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,39,1234,565,143,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,40,1238,567,143,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,41,1241,569,144,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,42,1245,571,144,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,43,1249,573,145,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,44,1253,575,145,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,45,1257,577,146,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,46,1261,579,146,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,47,1265,581,147,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,48,1269,583,147,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,49,1273,585,148,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,50,1276,587,148,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,51,1280,589,149,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,52,1284,591,149,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,53,1288,593,150,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,54,1292,595,151,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,55,1296,597,151,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,56,1300,599,152,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,57,1304,601,152,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,58,1308,603,153,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,59,1311,605,153,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,60,1315,607,154,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,61,1319,608,154,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,62,1323,610,155,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,63,1327,612,155,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,64,1331,614,156,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,65,1335,616,156,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,66,1339,618,157,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,67,1342,620,157,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,68,1346,622,158,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,69,1350,624,158,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,70,1354,626,159,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,71,1358,628,159,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,72,1362,630,160,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,73,1366,632,160,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,74,1370,634,161,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,75,1374,636,161,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,76,1377,638,162,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,77,1381,640,162,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,78,1385,642,163,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,79,1389,644,163,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,1,80,1393,646,164,0,70,18,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,1,1393,646,164,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,2,1398,648,165,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,3,1403,650,165,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,4,1408,653,166,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,5,1413,655,167,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,6,1418,657,167,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,7,1423,659,168,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,8,1428,661,169,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,9,1433,663,169,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,10,1437,666,170,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,11,1442,668,171,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,12,1447,670,172,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,13,1452,672,172,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,14,1457,674,173,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,15,1462,677,174,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,16,1467,679,174,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,17,1472,681,175,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,18,1477,683,176,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,19,1482,685,176,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,20,1487,687,177,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,21,1492,690,178,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,22,1497,692,178,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,23,1502,694,179,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,24,1507,696,180,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,25,1512,698,180,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,26,1517,700,181,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,27,1522,703,182,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,28,1526,705,183,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,29,1531,707,183,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,30,1536,709,184,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,31,1541,711,185,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,32,1546,714,185,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,33,1551,716,186,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,34,1556,718,187,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,35,1561,720,187,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,36,1566,722,188,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,37,1571,724,189,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,38,1576,727,189,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,39,1581,729,190,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,40,1586,731,191,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,41,1591,733,191,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,42,1596,735,192,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,43,1601,738,193,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,44,1606,740,193,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,45,1611,742,194,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,46,1615,744,195,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,47,1620,746,196,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,48,1625,748,196,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,49,1630,751,197,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,50,1635,753,198,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,51,1640,755,198,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,52,1645,757,199,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,53,1650,759,200,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,54,1655,762,200,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,55,1660,764,201,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,56,1665,766,202,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,57,1670,768,202,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,58,1675,770,203,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,59,1680,772,204,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,60,1685,775,204,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,61,1690,777,205,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,62,1695,779,206,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,63,1700,781,206,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,64,1704,783,207,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,65,1709,786,208,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,66,1714,788,209,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,67,1719,790,209,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,68,1724,792,210,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,69,1729,794,211,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,70,1734,796,211,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,71,1739,799,212,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,72,1744,801,213,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,73,1749,803,213,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,74,1754,805,214,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,75,1759,807,215,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,76,1764,809,215,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,77,1769,812,216,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,78,1774,814,217,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,79,1779,816,217,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,80,1784,818,218,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,81,1789,820,219,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,82,1793,823,220,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,83,1798,825,220,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,84,1803,827,221,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,85,1808,829,222,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,86,1813,831,222,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,87,1818,833,223,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,88,1823,836,224,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,89,1828,838,224,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Schwarz,6.0,Sniper,2,90,1833,840,225,0,70,20,1,1.6,8/27/2019,4/29/2020,0.0
Ch'en,6.0,Guard,0,1,1229,249,154,0,70,19,2,1.3,7/9/2019,2/26/2020,0.0
Ch'en,6.0,Guard,0,2,1238,251,155,0,70,19,2,1.3,7/9/2019,2/26/2020,0.0
Ch'en,6.0,Guard,0,3,1248,254,157,0,70,19,2,1.3,7/9/2019,2/26/2020,0.0
Ch'en,6.0,Guard,0,4,1257,256,158,0,70,19,2,1.3,7/9/2019,2/26/2020,0.0
Ch'en,6.0,Guard,0,5,1266,258,159,0,70,19,2,1.3,7/9/2019,2/26/2020,0.0
Ch'en,6.0,Guard,0,6,1275,260,161,0,70,19,2,1.3,7/9/2019,2/26/2020,0.0
Ch'en,6.0,Guard,0,7,1285,263,162,0,70,19,2,1.3,7/9/2019,2/26/2020,0.0
Ch'en,6.0,Guard,0,8,1294,265,164,0,70,19,2,1.3,7/9/2019,2/26/2020,0.0
